frame_index,x1,y1,x2,y2
1098,227,138,346,209
1099,219,134,338,203
1100,0,19,107,80
1100,215,130,318,200
1101,0,21,99,83
1101,213,130,311,200
1102,0,15,94,77
1102,212,124,308,193
1103,0,15,87,77
1103,214,124,299,193
1103,184,129,212,161
1104,0,15,82,76
1104,214,121,295,191
1104,176,124,213,162
1105,0,12,76,73
1105,167,116,286,185
1106,0,12,68,72
1106,159,115,275,184
1107,0,10,63,70
1107,150,113,270,181
1108,0,8,57,65
1108,143,108,253,170
1109,0,9,51,65
1110,0,8,46,61
1110,126,104,221,172
1111,0,9,39,59
1111,117,101,218,169
1112,0,14,34,59
1112,110,99,213,168
1113,0,13,26,53
1113,101,96,210,164
1114,0,13,21,49
1114,94,94,209,161
1115,86,92,190,159
1116,82,88,183,155
1117,74,86,185,153
1118,79,83,181,150
1119,81,81,171,148
1120,81,78,162,145
1121,78,76,155,142
1121,40,82,72,125
1122,32,73,146,140
1123,23,71,138,136
1124,14,68,131,135
1127,0,61,83,127
1128,0,58,81,124
1129,0,54,74,119
1130,0,55,68,120
1131,0,51,64,116
1132,0,48,64,112
1133,0,48,57,107
1134,0,47,51,104
1135,0,45,35,101
1136,0,47,31,94
1175,326,166,351,209
1176,318,155,351,215
1177,310,141,351,216
1178,297,125,351,220
1179,286,122,351,221
1180,280,120,351,218
1181,271,117,351,219
1182,264,111,351,217
1183,257,110,351,212
1184,249,109,351,219
1185,241,107,351,219
1186,235,105,351,215
1187,226,104,351,218
1188,219,103,351,213
1189,213,103,351,210
1190,206,101,351,210
1191,199,98,351,205
1192,191,96,351,202
1193,182,98,345,201
1194,177,92,338,195
1195,169,90,329,195
1196,162,90,323,192
1197,154,86,314,186
1198,161,0,200,22
1198,148,84,307,187
1198,95,180,132,207
1199,189,47,247,83
1199,140,84,299,185
1199,95,178,143,210
1200,195,18,234,51
1200,134,79,292,178
1200,0,162,29,192
1201,189,46,268,91
1201,126,79,283,181
1201,94,178,144,210
1202,202,50,247,81
1202,120,76,277,177
1202,1,142,33,189
1202,92,177,145,212
1203,177,17,234,59
1203,113,73,268,171
1204,184,40,270,92
1204,106,74,262,170
1204,2,165,31,191
1204,91,177,145,227
1205,99,70,254,167
1205,0,142,68,193
1205,182,203,226,232
1206,163,33,248,84
1206,92,67,247,166
1206,0,143,38,194
1206,37,157,164,230
1206,183,203,226,232
1207,85,67,239,166
1207,0,142,43,193
1207,40,157,164,227
1208,79,63,233,162
1208,181,203,226,232
1209,73,60,225,160
1209,181,202,226,232
1210,67,61,218,158
1210,181,202,226,232
1211,155,0,270,91
1211,75,56,210,154
1211,181,202,226,232
1212,155,0,272,92
1212,52,55,203,156
1212,181,202,226,232
1213,155,0,270,91
1213,43,53,196,151
1213,180,202,226,232
1214,147,0,276,91
1214,37,51,189,156
1214,180,202,226,232
1215,154,0,271,91
1215,32,49,183,156
1215,92,150,122,175
1215,181,202,225,232
1216,154,0,275,91
1216,24,47,175,152
1216,181,202,225,232
1217,155,0,271,91
1217,17,44,168,149
1217,181,202,225,232
1218,154,0,277,91
1218,10,43,161,148
1218,181,202,225,232
1219,154,0,270,91
1219,4,40,154,145
1219,179,202,225,232
1220,155,0,276,91
1220,0,39,147,143
1220,181,203,225,232
1221,155,0,277,91
1221,0,36,142,140
1221,181,202,225,232
1222,155,0,276,91
1222,0,35,134,139
1222,181,203,224,232
1223,155,0,248,85
1223,0,32,127,132
1223,181,202,225,232
1224,0,29,120,125
1224,163,36,248,84
1224,0,142,37,193
1224,40,157,165,228
