frame_index,x1,y1,x2,y2
1321,177,72,215,140
1322,176,72,215,140
1323,177,72,215,138
1324,177,65,215,140
1325,177,65,215,142
1326,178,65,215,142
1327,178,65,214,142
1328,179,64,214,142
1329,179,64,214,142
1330,180,64,214,142
1331,180,65,212,141
1332,181,65,212,141
1333,181,65,212,141
1334,180,77,208,142
1335,180,78,208,141
1336,180,78,208,141
1337,180,98,208,141
1338,180,78,208,141
1339,180,88,207,141
1340,179,99,207,141
1346,176,115,203,141
1347,176,114,203,141
1350,178,75,204,103
1352,178,74,204,103
1353,178,74,204,102
1354,178,74,204,102
1360,179,74,204,102
1381,189,98,214,128
1382,189,98,216,130
1383,186,98,217,139
1384,186,98,217,139
1385,189,98,217,138
1386,190,85,217,138
1387,190,85,217,123
1389,191,84,217,123
1390,191,79,217,123
1391,191,79,218,124
1392,191,79,218,124
1393,193,79,218,123
1542,0,207,42,239
1548,0,207,42,239
1549,0,207,42,239
1551,0,207,42,239
1552,0,207,42,239
1553,0,207,42,239
1554,0,207,42,239
1555,0,207,42,239
1556,0,207,43,239
1557,0,207,42,239
1558,0,206,42,239
1559,0,199,42,239
1560,0,197,38,239
1561,0,153,38,239
1562,0,127,38,239
1563,0,118,38,239
1564,0,47,24,106
1564,0,112,38,239
1571,0,58,51,239
1572,0,63,57,239
1573,0,58,58,239
1574,0,57,62,239
1575,0,56,66,239
1576,0,55,69,239
1577,0,54,73,239
1578,0,53,78,239
1579,0,53,83,239
1580,0,52,86,239
1581,0,52,89,239
1582,0,53,91,239
1583,0,53,92,239
1584,0,53,93,239
1585,0,54,97,239
1586,0,55,105,239
1587,0,56,110,239
1588,0,57,113,239
1589,0,58,110,239
1590,0,58,110,239
1591,0,57,113,239
1592,0,58,116,239
1593,0,58,117,239
1594,0,56,118,239
1595,0,55,118,239
1596,0,55,118,239
1597,0,54,123,239
1598,0,53,131,239
1599,0,52,133,239
1600,0,52,134,239
1601,0,53,134,239
1602,0,53,134,239
1603,0,55,135,239
1604,0,56,135,239
1605,0,56,135,239
1606,0,57,135,239
1607,0,61,135,239
1608,0,62,135,239
1609,0,62,135,239
1610,0,76,140,239
1611,0,76,140,239
1612,0,75,141,239
1613,0,74,142,239
1614,0,73,143,239
1615,0,73,143,239
1616,0,63,144,239
1617,0,62,145,239
1618,0,59,146,239
1619,1,59,147,239
1620,1,60,148,239
1621,1,61,149,239
1622,0,63,150,239
1623,2,74,151,239
1624,3,75,152,239
1625,9,75,153,239
1626,10,64,154,239
1627,86,64,156,228
1628,86,63,157,228
1628,5,200,66,238
1629,86,63,158,228
1629,11,200,61,236
1630,87,62,159,227
1631,89,62,160,227
1632,62,61,161,239
1633,91,61,162,225
1634,92,60,162,205
1635,91,59,163,210
1636,91,60,164,210
1637,92,62,163,209
1638,92,63,162,209
1639,92,64,162,207
1640,92,65,162,206
1641,93,65,162,205
1642,94,66,162,204
1643,107,66,163,203
1644,107,66,165,203
1645,106,66,164,202
1646,107,66,164,199
1647,106,66,164,196
1648,108,65,165,193
1649,110,65,166,190
1650,118,65,167,189
1651,117,64,167,189
1652,117,64,168,196
1653,117,64,169,195
1654,118,65,179,191
1654,0,215,31,239
1655,119,65,180,191
1655,0,211,40,239
1656,120,66,181,190
1656,0,209,42,239
1656,42,217,76,239
1657,121,66,182,190
1657,0,209,42,239
1657,88,209,126,239
1658,122,67,183,190
1658,87,208,128,239
1659,123,67,183,190
1659,39,124,66,156
1660,125,68,184,188
1660,39,124,66,157
1661,126,68,185,187
1661,39,122,67,151
1662,128,68,186,187
1662,38,122,66,152
1663,129,68,188,185
1663,39,122,66,152
1664,129,77,189,183
1664,32,119,66,163
1665,129,67,190,179
1665,32,117,67,163
1666,129,73,190,178
1666,39,121,66,152
1667,129,73,191,178
1667,32,118,67,163
1668,130,72,192,178
1668,32,119,66,163
1669,131,72,192,178
1669,32,119,66,163
1670,131,72,193,178
1670,32,119,66,163
1671,132,71,193,178
1671,32,120,66,163
1672,132,72,193,178
1672,38,120,66,151
1673,134,72,193,178
1673,40,121,65,150
1674,133,72,193,178
1675,133,73,193,178
1676,134,73,193,177
1677,134,73,193,177
1678,144,73,193,174
1679,137,73,193,173
1680,137,73,193,171
1681,137,72,193,171
1682,137,72,193,169
1683,138,71,193,168
1684,139,71,193,167
1685,140,71,194,165
1686,146,71,194,134
1686,148,137,174,165
1687,142,71,194,133
1688,143,71,195,134
1689,143,71,196,165
1690,144,72,196,163
1691,155,72,197,160
1692,155,73,198,159
1693,155,73,198,159
1694,151,73,198,160
1695,151,73,199,161
1696,152,73,199,161
1697,151,73,199,161
1698,153,73,199,161
1699,153,72,200,161
1700,153,72,201,144
