frame_index,x1,y1,x2,y2
169,0,36,147,239
169,160,98,256,158
169,208,151,319,239
170,0,35,144,239
170,184,122,319,222
170,205,196,276,239
171,49,0,211,98
171,187,122,224,157
171,231,160,279,204
171,285,179,319,207
171,215,199,272,239
172,0,36,144,239
172,123,53,152,79
172,204,197,273,239
173,0,38,143,239
173,170,111,249,192
173,191,192,262,239
174,264,4,319,46
174,56,48,109,91
174,173,101,209,134
174,256,151,319,206
175,57,48,109,91
175,183,108,213,135
175,209,177,319,239
176,290,13,319,45
176,171,100,209,135
176,261,158,319,207
177,264,2,319,45
177,170,98,226,144
177,238,151,319,239
178,157,0,319,103
178,180,98,247,159
178,158,150,319,239
179,157,0,319,103
179,189,105,259,167
179,223,177,319,239
180,164,0,265,62
180,0,51,143,239
180,261,178,319,212
181,56,0,139,48
181,168,0,212,38
181,181,115,235,166
181,222,162,283,217
181,295,173,319,210
182,166,0,209,35
182,233,34,263,62
182,0,50,143,239
183,159,0,268,63
183,252,158,319,212
184,163,0,212,37
184,57,10,87,40
184,182,117,234,165
184,235,163,277,198
185,165,0,210,35
185,232,34,260,61
185,0,44,143,239
185,194,192,264,239
186,158,0,319,103
186,168,107,253,161
186,256,155,319,206
186,223,180,319,239
187,0,80,39,142
187,33,133,72,172
187,52,169,82,206
187,82,207,123,239
188,268,3,319,43
188,177,101,247,161
188,230,151,319,206
189,161,0,319,103
189,167,99,255,158
189,271,151,319,203
190,0,79,71,172
190,191,112,258,171
190,253,165,283,192
190,54,166,136,239
190,171,204,209,239
191,58,0,99,35
191,162,0,319,103
191,183,103,253,164
191,249,156,319,205
191,215,181,319,239
192,162,0,319,103
192,258,0,319,43
192,184,103,254,161
192,255,153,319,205
192,218,180,319,239
193,62,0,100,34
193,149,0,319,103
193,188,106,259,166
193,230,176,319,239
194,0,50,142,239
194,222,161,273,203
194,285,184,319,214
195,292,14,319,43
195,0,71,129,239
195,177,102,214,135
195,262,152,319,206
195,195,181,223,214
196,52,5,98,50
196,283,184,319,213
197,162,0,319,100
197,266,1,319,43
197,207,121,246,158
197,252,153,319,204
197,231,181,257,210
198,168,0,319,100
198,260,0,319,42
198,0,42,130,239
198,184,122,222,157
198,271,151,319,201
198,218,180,319,239
199,0,50,142,239
199,288,182,319,209
200,266,2,319,42
200,0,52,43,122
200,172,99,227,145
200,15,119,142,239
200,242,152,319,239
200,191,178,277,239
200,153,201,196,233
201,52,0,100,33
201,168,0,319,94
201,258,0,306,30
201,184,104,258,165
201,287,176,319,206
201,230,180,265,213
202,47,0,92,28
202,291,10,319,42
202,173,97,240,155
202,214,152,319,239
202,192,177,219,213
203,48,2,94,47
203,0,43,142,239
204,170,0,319,96
204,186,104,253,164
204,179,156,319,239
205,56,14,89,46
205,0,36,142,239
205,174,114,241,174
206,207,0,255,47
206,0,53,72,167
206,52,163,84,222
206,83,196,122,235
207,50,1,92,44
207,175,108,206,140
208,52,5,99,51
208,118,127,314,239
209,47,0,79,27
