frame_index,x1,y1,x2,y2
18,522,158,551,190
18,562,173,616,212
18,79,188,109,217
18,403,196,458,235
18,101,216,133,241
18,520,222,564,253
18,45,262,97,315
19,301,109,356,143
19,476,138,520,175
19,522,158,551,190
19,562,173,615,212
19,80,188,109,217
19,439,197,493,231
19,101,216,133,241
19,592,243,623,271
19,32,265,87,321
20,120,104,154,130
20,301,110,356,145
20,475,138,520,174
20,433,152,458,181
20,522,158,551,190
20,562,173,615,212
20,369,179,417,211
20,79,187,109,217
20,147,204,189,238
20,502,214,563,249
20,28,272,78,326
21,104,98,134,123
21,301,111,357,143
21,476,138,520,174
21,433,152,458,180
21,522,158,552,190
21,562,173,616,212
21,79,188,109,216
21,415,191,464,222
21,16,281,68,332
22,89,93,139,126
22,303,110,357,144
22,476,138,520,174
22,432,152,458,181
22,521,158,551,190
22,562,172,615,213
22,79,187,135,239
22,552,236,597,267
22,0,290,47,342
23,575,85,607,113
23,301,110,356,143
23,476,138,520,174
23,432,152,458,181
23,522,158,551,191
23,562,172,615,212
23,78,187,109,217
23,446,202,492,233
24,69,86,113,115
24,301,110,356,143
24,474,138,520,174
24,432,152,459,181
24,522,158,551,190
24,562,172,639,228
24,381,183,428,217
24,78,187,109,217
24,101,217,132,241
25,611,97,639,131
25,302,111,356,144
25,476,138,520,174
25,432,153,459,181
25,522,158,551,190
25,562,173,613,211
25,78,187,109,217
26,302,111,357,143
26,473,138,520,175
26,432,152,458,181
26,522,158,551,190
26,562,173,615,211
26,79,187,109,216
26,99,216,133,242
26,524,222,569,257
26,6,253,32,280
27,302,111,356,143
27,476,138,520,174
27,432,152,458,181
27,522,158,551,190
27,562,172,623,219
27,78,187,135,242
27,429,196,472,228
28,44,76,84,104
28,302,111,357,143
28,476,138,520,174
28,432,153,459,182
28,522,158,551,190
28,562,172,623,219
28,78,187,135,242
29,302,111,357,143
29,475,138,521,174
29,432,153,459,182
29,522,158,551,190
29,562,172,623,219
29,78,187,135,242
29,23,228,50,256
30,55,103,103,138
30,301,111,357,144
30,475,138,520,174
30,432,152,458,181
30,521,158,551,190
30,562,172,623,219
30,78,187,132,242
30,28,222,54,249
31,71,100,114,148
31,302,111,357,143
31,476,138,521,175
31,432,152,458,181
31,522,158,551,190
31,562,172,615,212
31,78,187,109,216
32,67,110,126,152
32,303,114,354,144
32,474,138,520,174
32,432,152,458,181
32,522,158,552,191
32,562,173,616,212
32,78,187,109,216
33,70,112,134,157
33,304,113,355,144
33,475,138,520,173
33,432,152,458,181
33,521,158,552,191
33,562,173,616,212
33,78,187,109,216
34,74,109,144,161
34,300,110,358,149
34,474,138,520,174
34,432,152,458,181
34,521,158,551,191
34,562,173,616,212
34,79,187,109,217
34,93,216,133,242
35,301,110,358,149
35,474,138,521,175
35,432,153,458,181
35,522,158,551,190
35,562,172,616,212
35,79,187,135,241
36,308,112,353,148
36,474,138,521,175
36,432,153,459,181
36,522,158,551,190
36,562,173,623,219
36,79,188,135,241
37,310,111,355,147
37,404,134,431,162
37,474,138,520,174
37,432,153,459,182
37,520,158,551,190
37,562,172,623,219
37,79,188,135,241
38,308,111,354,146
38,475,138,521,175
38,376,146,405,175
38,432,152,459,182
38,521,158,551,190
38,554,170,615,213
38,78,187,135,242
39,317,112,355,137
39,474,138,520,175
39,432,153,459,181
39,521,158,551,191
39,562,172,623,219
39,79,187,135,242
40,317,111,355,137
40,474,138,520,175
40,432,152,459,181
40,522,158,551,191
40,562,173,616,212
40,80,188,135,242
